start,stop,event,X0,X1,X2,X3
0.0,0.7467017137727038,0,0.4302959922398673,0.052199107249065284,0.3894696554760922,0.5089976456632566
0.7467017137727038,5.776592312104853,1,0.7327949505829523,0.39110461147552095,0.5998031755699396,1.3442070803887005
0.0,7.654296291002197,0,0.1417553748263609,0.32247572159583515,0.6456215002099857,0.6080911550624457
7.654296291002197,9.670103553727714,0,0.1794467287996856,1.1763367160219467,0.729736175015917,0.6619913297705471
9.670103553727714,10.924029532821978,0,0.7338562129572921,1.1933418440498302,0.9977100135008556,1.2957501468260584
10.924029532821978,20.735163886948985,0,0.7905932565524739,1.71374875985338,1.6905030785235722,1.6477023532035302
20.735163886948985,21.316726901148918,0,1.3307769731525145,2.261548981143831,2.1602373472948395,1.8765426772289644
21.316726901148918,28.21725603863086,0,1.4859219575546776,2.4641047040680366,2.6491543973578118,2.3413554296024137
28.21725603863086,29.303394838806366,0,1.4940079269716162,2.8475908465661726,2.7447996856685144,2.877821278766103
29.303394838806366,34.150734480888346,0,1.6294533007708338,2.933683945589703,2.880930910678493,3.0435422961444516
34.150734480888346,36.03829870734427,0,2.04248668880841,3.061364221181206,2.9858837088998644,3.389013030324541
36.03829870734427,43.39133453738175,0,2.2632083510198973,3.457613299203427,3.420731433023275,4.015310953956076
43.39133453738175,46.80255993482499,1,2.4547301434051363,3.76645736968861,4.287018432411047,4.121873509060859
0.0,3.177312474472039,0,0.1434415511237129,0.1767476911990086,0.08187446900232183,0.1799772614430198
3.177312474472039,4.935992538523247,0,0.200381098057751,0.19775968575904943,0.10467365472993148,0.24884153228617722
4.935992538523247,8.209652883182335,0,0.2614926133895749,0.9867484846961868,0.2820846236719228,0.3257758710353198
8.209652883182335,12.702534163929172,0,0.8892860202658157,1.6221502255996612,0.6407535621971387,0.4825623702693613
12.702534163929172,17.40400207911555,0,1.261905392047739,1.781779920780676,1.006173579987787,1.3167565037084539
17.40400207911555,17.452991790827397,0,1.438029376257429,1.9389471282205866,1.2066658038954008,1.8643491656778681
17.452991790827397,22.466170403844526,0,1.6989250162720149,2.218938832251191,1.2881120568755635,1.9433411834718501
22.466170403844526,27.243265494551945,0,2.3337901704686477,2.485387351628472,1.5600155604983224,2.2807293314389097
27.243265494551945,30.894615929708277,0,2.523278599073843,2.7701842896002518,1.8175758541591505,2.4239520238034498
30.894615929708277,31.708571198794193,0,2.9161031943684756,3.236334121270677,1.9179754181548343,2.537283482280249
31.708571198794193,48.69503768176226,0,2.9365479724107164,3.660668818558377,1.956505854992136,2.8619430220065265
48.69503768176226,55.38949740104754,0,3.4067784112779638,3.897451254339723,2.5833794381881763,3.078422149051646
55.38949740104754,58.242574897742315,1,3.904501373673842,4.165653469424943,3.1753821616953806,3.5441304226789896
0.0,4.763097117025604,0,0.6471428169575096,0.18516556652729085,0.5189591617779051,0.47704584217399326
4.763097117025604,9.386422817082362,0,1.0817518098252348,0.44489674459938056,0.6115580862191736,1.0982680617690819
9.386422817082362,13.082175955402363,0,1.508182755596901,0.854565280744252,0.6389574434508463,1.7414149841081747
13.082175955402363,16.306424449340625,0,1.6214318812146675,1.067408287664352,1.013647211446477,1.7963511509550338
16.306424449340625,20.8556194138205,0,1.9345780255023017,1.2099546825670027,1.3151238328895416,2.5211873025709512
20.8556194138205,21.050904950934907,0,2.524445139596552,1.2271200358935968,1.9849741869319975,2.6009898827452123
21.050904950934907,24.552771530448084,0,2.5890699084687636,1.4993870935263938,2.4124501768536373,3.2837771083452916
24.552771530448084,31.532187817781473,0,2.7061240695295505,1.99731620450999,2.660881805505686,3.502044237750352
31.532187817781473,38.583372264047014,1,3.052841464483575,2.277724994460659,2.942265457015659,4.016414544462413
0.0,4.311851048852608,0,0.44341333251312465,0.5372101785099453,0.040816614561909485,0.07025637455801201
4.311851048852608,4.77618767170138,0,0.51250233765356,0.609955835427793,0.8539249731002977,0.6194013985343692
4.77618767170138,5.572275748870338,0,0.934574540330761,0.9538186834538108,0.9487610789020324,1.3100563081453762
5.572275748870338,6.54656810883916,0,1.0022942444763534,1.0920447259091188,1.4601270737831102,1.8451050602066976
6.54656810883916,15.01255256326958,0,1.193754802506818,1.5564428459281858,1.6915234142340068,1.9315579699238237
15.01255256326958,15.338669684778617,0,1.3709029140470497,1.6569447986130097,1.8273503833025715,1.9958433069327741
15.338669684778617,21.53320744294257,0,1.569169964484527,1.9753976784345548,2.0076909461999555,2.3326676239377004
21.53320744294257,24.90854553416099,0,1.9944412798238607,2.6541550526985582,2.2354915525987566,2.828173438808982
24.90854553416099,44.11812900416308,0,2.487829887769254,2.9033591027648398,2.715510722260839,3.3129060385574443
44.11812900416308,44.78034072997813,0,3.1711380503198265,2.9383622376975795,3.057603455623174,3.7187386058318253
44.78034072997813,53.372834441714566,0,3.95674989551597,3.038494444550766,3.160829741308961,4.147745692551118
