start,stop,event,X0,X1,X2,X3
0.0,21.807032558677367,0,0.07869500316056413,0.07192128695160074,0.9896610463924383,0.0597501215871601
21.807032558677367,29.40018449168938,0,0.43639969630977127,0.2935781372891394,1.0175072973663968,0.5650802859008219
29.40018449168938,56.109280990521654,0,0.47333525242247937,0.5283650016617303,1.7159671290401732,1.2334153718030594
56.109280990521654,67.71023473146657,1,0.8245824402235971,0.5715475567890506,1.9468981495975608,1.4517965222699816
0.0,6.2584827972637544,0,0.27448940742525285,0.7605081041763145,0.13485725270487028,0.14859506207132378
6.2584827972637544,17.07897049080733,0,0.34202309998533004,1.3639546239662612,0.4095302600549169,0.8904239804666132
17.07897049080733,33.412754401909005,0,0.8797569796997422,1.5542555489139398,0.6679732997837571,1.5438582236557596
33.412754401909005,57.593486000609005,0,1.1627249261302608,2.3276118124755953,1.0309811099261552,1.566351939159093
57.593486000609005,70.8552667363012,0,1.3221178312086055,2.6486962305053243,1.106465730457589,1.9725714423394174
70.8552667363012,72.07128966506012,0,1.422602904270153,3.004128307662376,1.649935516641324,2.1862625535823437
72.07128966506012,88.78439671543656,0,1.4758449945468113,3.7222696960485617,2.0534109110739784,2.5527779194323283
88.78439671543656,99.68944394272873,0,2.332391841338925,4.026704508699902,2.409825460197598,2.5994912218528454
99.68944394272873,101.52225803035921,1,2.798612202163054,4.190564651742406,3.129141767173434,2.7275358572452575
0.0,5.283493655029991,0,0.2491958817453453,0.34046182408891656,0.32881521780510437,0.46834225158683324
5.283493655029991,9.436086534446616,0,0.3154149102618733,1.0514734821659235,0.7529068297063581,0.48976078307040116
9.436086534446616,12.331649565844998,0,0.3363029283875257,1.1425641813747462,1.085045698377245,1.3598112093709918
12.331649565844998,31.756455079185688,0,0.436065523280625,1.538939235134777,1.1115073591094162,1.5781793271583247
31.756455079185688,33.32788960145575,0,0.6187844182077036,1.6551413068492764,1.5452064830936796,1.9923693614408002
33.32788960145575,54.72226061149445,0,1.0633045045168135,1.948729081667066,2.1538149428829376,2.2379324341912463
54.72226061149445,62.93468499281318,0,1.2886389698370686,2.1173608780280557,2.8872853099262725,2.4468791121246247
62.93468499281318,69.06893645404902,0,1.3326970448103364,2.1770898206846834,3.2372292511539693,3.094093365111072
69.06893645404902,74.92891844433939,0,1.3827981711086714,2.703577246667163,3.4646162419273927,3.387950974706969
74.92891844433939,75.33004435143575,0,1.9564376621255093,3.0092852332894813,3.7249203910754933,3.429905800875146
75.33004435143575,75.3317419045039,1,2.2845428499123903,3.3320417046455058,3.955759818739703,3.7142040661615945
0.0,9.662270029427484,0,0.4402260022928341,0.1348413511595282,0.74983629578695,0.3314533461261181
9.662270029427484,28.423695667801226,0,1.1354606780625676,0.35133028864308036,1.0462807391659503,0.8290553635971195
28.423695667801226,34.37709808909448,0,1.666336690478435,0.7461625344120081,1.247712738786296,1.265595447980873
34.37709808909448,34.94628576661597,0,1.897032054840324,1.2196202165352656,1.5665679325770012,1.2665848011076148
34.94628576661597,35.29355812315334,0,2.446232995773992,1.2920788796851261,1.772939313942931,1.6793255023523386
35.29355812315334,35.590471136804865,0,2.6316944455803988,1.3722291027546418,1.9578412243928716,2.4886056938724606
35.590471136804865,39.21849641721119,0,2.678670432988314,1.7549682120336683,2.060570986630716,3.3287582537587945
